ID	[Eubacterium]	[Prevotella]	[Ruminococcus]	Abiotrophia	Achromobacter	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alcaligenes	Alistipes	Allobaculum	Alloiococcus	Anaerococcus	Anaerolinea	Anaerotruncus	Aquabacterium	Arcobacter	Arthrobacter	Atopobium	Bacillus	Bacteroides	Bifidobacterium	Blautia	Brevibacterium	Brevundimonas	Bulleidia	Burkholderia	Butyricimonas	Caldicoprobacter	Campylobacter	Candidatus Solibacter	Candidatus Xiphinematobacter	CandidatusArthromitus	Capnocytophaga	Carnobacterium	Cellvibrio	Cetobacterium	Chitinophaga	Chryseobacterium	Cloacibacterium	Clostridium	Comamonas	Coprococcus	Corynebacterium	Cupriavidus	Cystobacter	DA101	Deinococcus	Delftia	Dermabacter	Desulfovibrio	Devosia	Dialister	Dok59	Dokdonella	Dorea	Dyadobacter	E6	Enhydrobacter	Enterobacter	Enterococcus	Exiguobacterium	Faecalibacterium	Filifactor	Finegoldia	Flavobacterium	Flexispira	Fusobacterium	Gemmiger	Geobacillus	Geobacter	Granulicatella	HA73	Haemophilus	Helicobacter	Hyphomicrobium	Kaistobacter	Kosmotoga	Lachnoanaerobaculum	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Lysobacter	Massilia	Megamonas	Megasphaera	Mesorhizobium	Methanobacterium	Methanosaeta	Methylobacterium	Microbacterium	Micrococcus	Moraxella	Mucispirillum	Mycobacterium	Mycoplasma	Neisseria	Nitrosomonas	Nitrospira	Nocardioides	Ochrobactrum	Odoribacter	Oleibacter	Olsenella	Oscillospira	Paenibacillus	Paludibacter	Parabacteroides	Paracoccus	Parvimonas	PD-UASB-13	Pediococcus	Pelomonas	Peptococcus	Peptoniphilus	Peptostreptococcus	Petrimonas	Phascolarctobacterium	Phyllobacterium	Porphyromonas	Prevotella	Propionibacterium	Propionicimonas	Proteiniclasticum	Pseudomonas	Pseudoxanthomonas	Ralstonia	Rhodococcus	Rhodoplanes	Roseburia	Roseococcus	Roseomonas	Rothia	Rubrivivax	Rubrobacter	Ruegeria	Ruminococcus	Schwartzia	Sedimentibacter	Selenomonas	Serratia	SHD-231	Shewanella	Sphingobacterium	Sphingobium	Sphingomonas	Sporanaerobacter	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophobacter	Syntrophomonas	T78	Tannerella	Thermomonas	Thioalkalimicrobium	Treponema	Turicibacter	vadinHB04	Veillonella	Weissella	Zoogloea
SY75	0.000700544	0.008137091	0.005388802	0	0	0	0.011909253	0	0	0.000484992	0.000592768	0	0	0	0.003933826	0	0.003664385	0.002424961	0.044834833	0	0	0	0	0.001562753	0.009107075	0	0.00490381	0.083903648	0.009699844	0.007813763	0	0	0	0	0	0	0.001886081	0.007705987	0.005334914	0	0	0.001670529	0.001778305	0	0	0	0	0.012502021	0	0.00463437	0.121248047	0	0	0.016004742	0	0	0	0.000431104	0.003179393	0.001508865	0	0.001508865	0.004311042	0	0	0	0	0.002586625	0.009969284	0.008083203	0	0	0.002802177	0.004957698	0.014172549	0.001670529	0	0.003017729	0	0	0.002909953	0.006520451	0.006897667	0.003071617	0	0	0.001886081	0.054588565	0.003556609	0	0	0.001832193	0.001832193	0.001293312	0	0.005119362	0	0.000107776	0.000700544	0	0	0.01142426	0.001293312	0.019453575	0.001724417	0.002694401	0	0.002694401	0.003879937	0	0.001185536	0	0	0.015465862	0	0.000215552	0.005119362	0	0	0	0.001508865	0	0	0	0	0	0.000377216	0.002047745	0.016166406	0.019022471	0.003610497	0	0	0.030015628	0	0	0	0.028291211	0.007867651	0	0	0.002047745	0.002317185	0	0	0.006682115	0	0	0	0	0	0.000592768	0.007274883	0	0.013040901	0	0.002101633	0.06180956	0.00926874	0.002371073	0	0.000107776	0.00026944	0	0.005496578	0	0.001562753	0.003448833	0	0.002532737	0.001832193	0
SY76	0.001263637	0.010530306	0.000758182	0	0	0	0.010825155	0	0	0.00379091	0	0	0	0	0.00139	0	0.003243334	0.005644244	0.00067394	0	0	0	0	0.000294849	0.006444547	0	0.010277579	0.061244261	0.009519397	0.002021819	0	0.00139	0	0.002485152	0.00172697	0	0.000926667	0.01684849	0.041910619	0	0	0	0.000800303	0	0	0	0	0.008466366	0	0.000547576	0.029948191	0	0	0.026115159	0	0	0	0.001684849	0.005138789	0.003032728	0	0.001895455	0	0	0	0	0	0.005180911	0.001347879	0.007666063	0	0	0.010024852	0.000800303	0.009856367	0.002527273	0	0.008508487	0	0	0.001221516	0.002443031	0.021102734	0.002906365	0	0	0	0.025946675	0.002358789	0	0	0.001221516	0	0.002232425	0	0.014279095	0.000168485	0.000252727	0.000884546	0	0	0.006613032	0.00206394	0.032433343	0	0.025988796	0	0.001053031	0.010488185	0	0.002485152	0	0	0.013647277	0	0.000968788	0.01339455	0	0	0.000463333	0	0	0	0	0	0	0.005223032	0.003369698	0.010614549	0.058380018	0.005096668	0	0	0.013773641	0	0	0	0.051682743	0.006360305	0	0	0.002948486	0	0	0	0.003327577	0	0	0	0	0.000126364	0	0.005770608	0	0.011456973	0	0.01512152	0.036266375	0.022998189	0.000968788	0	0	0.000168485	0	0.004212122	0	0.001053031	0.001053031	0	0.000294849	0	0
SY77	0.00066907	0.001375311	0.002155893	0	0	0	0.001821358	0	0	0.000185853	0	0	0	0	0.003047987	0	0.029439096	0.001226629	0.002527599	0	0	0	0	0	0.040776122	0	0.001784188	0.066052113	0.006950898	0.009850203	0	0.00066907	0	0.001709846	0.000297365	0.000111512	0	0.000185853	0.001672676	0	0	0	0.004795004	0.000371706	0	0	0	0.003642716	0	0.005241051	0.019068505	0	0	0.001003606	0	0	0	0.007248262	0.013307066	0.002155893	0	0.000743412	0.003010817	0	0	0	0	0.001635505	0.001152288	0.015277107	0	0	0.024569751	0	0.001672676	0	0	0	0	0	0.000557559	0.000594729	0.004348957	0.012675166	0	0	0.001449652	0.258112478	0.001635505	0	0	0.007619968	0	0.0012638	0	0.006393339	0	0	0.000446047	0	0	0.002341746	0	0.005724269	0.000297365	0.000371706	0	0.001412482	0.012526484	0	0.003828569	0	0	0.013009702	0	0	0.005649928	0	0	0	0.000854923	0	0	0	0	0	0.000780582	0	0.002193064	0.077277627	0.000371706	0	0	0.012786678	0	0	0	0.017433	0.006653533	0	0	0	0	0	0	0.009813032	0	0	0	0	0	0	0.000594729	0	0.007917333	0	0.001523994	0.0180649	0.002267405	0.006913727	0	0	0	0	0.030479872	0	0	0.0006319	0	0.000483217	0	0
SY78	0.009255214	0.003892751	0.004846077	0	0	0	0.006554121	0	0	0.002303873	0.003574975	0	0	0	0.001668322	0	0.000635551	0.001787488	0.007110228	0	0	0	0	0.000595829	0	0	0	0.09449851	0.075034757	0.003733863	0	0	0	0	0	0	0.00123138	0	0.002740814	0	0	0	0	0.000317776	0	0	0	0.057000993	0	0.000476663	0.040714995	0	0	0	0	0	0	0.000119166	0	0.001588878	0.064945382	0.016961271	0	0	0	0	0	0.009414101	0.004806356	0.003138034	0	0	0.000119166	0	0.032174777	0.000913605	0	0.000595829	0	0.001310824	0	0.000834161	0.005839126	0.000913605	0.00019861	0	0.00123138	0.034200596	0.002264151	0	0	0.000953327	0	0.001072493	0	0	0.000317776	0.000794439	0	0	0	0.002144985	0.000556107	0.001310824	0	0.005799404	0.020377358	0.084806356	0.001151936	0	0.000238332	0	0	0.00409136	0	0.000119166	0.003376365	0	0	0	0.001072493	0	0	0	0	0	0.000913605	0	0.054339623	0.009016882	0.001072493	0.019543198	0	0.014220457	0	0	0	0.008023833	0.002621648	0	0	0.003614697	0.01346574	0	0	0.00182721	0	0	0	0	0.000238332	0	0.001469712	0	0.003495531	0	0.002621648	0.037060576	0.027408143	0.010883813	0	7.94E-05	0.000595829	0	0.018589871	0	0.001310824	0.034121152	0	0.000913605	0	0
SY79	0.000285726	0.007979918	0.001040859	0	0	0	0.003142985	0	0	0	0	0	0	0	0.000183681	0	0	6.12E-05	0.000673497	0	0	0	0	0	0.001367403	0	0	0.013061758	0.001183722	0.001326585	0	0.000571452	0	0	0.000102045	0	0.00020409	0.000265317	0	0	0	0.000122454	0.000102045	0	0	0	0	0.001877628	0	0.000938814	0.011755582	0	0	0	0	0	0	0.000387771	0.000653088	0	0	0	0.000224499	0	0	0	0	0.000632679	0.00102045	0.002755214	0	0	0.000795951	0.000244908	0.002204172	0.000306135	0	0	0	0	0.001142904	0.007837055	0	0	0	0	0	0.006428834	0.000510225	0	0	0.00040818	0	0.000163272	0	0	0	0	0.001530675	0	0	0.00283685	0.004040981	0	0	0.000653088	0	0	0	0	0.003408302	0	0	0.012898486	0	0	0.002816441	0	0	0	0	0	0	0	0	0	0.002224581	0.000755133	0.002122536	0.001265358	0.00040818	0	0	0.003285848	0	0	0	0.000938814	0.001591902	0	0	0	0	0	0	0.001734765	0	0	0	0	0	0.004143026	0.000448998	0	0.812073962	0	0	0.017592555	0.000367362	0.000551043	0	0	0	0	0.000795951	0	0.000163272	0	0	0	0.002224581	0
SY80	0.002315524	0.020839718	0.001328021	0	0	0	0.016072462	0	0	0	0.000340518	0	0	0	0.000306466	0	0.00037457	0.000272415	0.001021555	0	0	0	0	0	0.002315524	0	0	0.040589778	0.000919399	0.011407362	0	0	0	0	0	0	0.000578881	0.000136207	0.000204311	0	0	0	0.000204311	0	0	0	0	0.020907822	0	0.003098716	0.018013416	0	0	0	0	0	0	0.000817244	0.000919399	0.001396125	0	0	0.004086219	0	0	0	0	0	0	0.009772874	0	0	0.000953451	0.000170259	0.009364252	0.007627609	0	0	0	0	0.006776314	0	0	0	0	0	0.00316682	0.409983996	0.000476726	0	0	0	0	0.000578881	0	0	0	0	0	0	0	0.00166854	0.000170259	0.00037457	0.00279225	0.001021555	0	0.000136207	0.000306466	0	0	0	0	0.007389246	0	0	0.006742262	0	0	0	0	0	0	0	0	0	0.014846597	0.002621991	0.014267715	0.016923758	0.000851296	0	0	0.012462969	0	0	0	0.001532332	0.075799367	0	0	0	0	0	0	0.005550448	0	0	0	0	0	0.002145265	0.000204311	0	0.00149828	0	0.00037457	0.00670821	0.121837437	0.000272415	0	0	0	0	0.002179317	0	0.067797187	0.001225866	0	0	0	0
SY81	0	0.01392579	0.009711406	0	0	0	0.002656894	0	0	0.003389831	0.000961979	0	0	0	0.000870362	0	0.001603298	0.002290426	0.000595511	0	0.000183234	0	0	0.000366468	0.000458085	0	0	0.155016033	0.005726065	0.005130554	0	0	0	0	0	0	0.001374256	0	0.002015575	0	0	0	0	0	0	0	0	0.076454421	0	0.001007787	0.004351809	0	0	0	0	0	0	0.000274851	0.000732936	0.00091617	0.082409528	0.023453962	0.001328447	0	0	0	0	0.001191022	0.004443426	0.003114979	0	0	0	0.000183234	0.057993587	0	0	0	0	0.00247366	0	0.000503894	0.004306001	0.001374256	0.000274851	0	0.001053596	0.015208429	0.001969766	0	0	0.000137426	0.000183234	0.000732936	0	0.002015575	0.000137426	0.003023362	0	0	0	0.002015575	0	0	0	0.007558406	0.023820431	0.091662849	0.000458085	0	0	0	0	0.001786532	0	0.000274851	0.003939533	0	0	0	0	0	0	0	0	0.00032066	0	0	0.067384333	0.006000916	0	0.017498855	0	0.016262025	0	0	0	0.008245534	0.006596427	0	0	0.00371049	0.02414109	0	0	0.001420064	0	0	0	0	0.000687128	0	0.000183234	0	0.003893724	0	0	0.027210261	0.029775538	0	0	0.000549702	0.001511681	0	0.025423729	0	0.003114979	0.040586349	0	0	0	0
SY82	0.003210273	0.018726592	0.003133838	0	0	0	0.005197585	0	0	0.000611481	0.001070091	0	0	0	0.000879003	0	0.000420393	0.001605136	0.031567683	0	0	0	0	0.000191088	0.004547887	0	0.000420393	0.056179775	0.016930368	0.00527402	0	0	0	0	0.002445922	0.000229305	0.000917221	0.000726133	0.000191088	0	0	0	0.001070091	0	0	0	0	0.006535198	0	0.003324925	0.22055339	0	0	0.000229305	0	0	0	0	0.00045861	0.000917221	0	0	0.000879003	0	0	0	0	0.004012841	0.003936406	0.007567072	0	0	0.001796224	0	0.030650462	0.002293052	0	0	0	0	0.004242146	0.001375831	0	0.000840786	0	0	0.002407705	0.23775128	0.002178399	0	0	0.001910877	0	0.003974624	0	0	0	0	0.042956508	0	0	0.012153176	0.000649698	0.000687916	0.000229305	0.002140182	0	0.00030574	0.002101964	0	0.000573263	0	0	0.022854085	0	0	0.011083085	0	0	0	0	0	0	0	0	0	0.011121302	0.001031873	0.01100665	0.039669801	0.00573263	0	0	0.012000306	0	0	0	0.002713445	0.005847283	0	0	0	0	0	0	0.003477796	0	0	0	0	0	0	0.001452266	0	0.000802568	0.000191088	0	0.028128105	0.006496981	0.010395169	0	0	0	0	0.001719789	0	0.00045861	0.000611481	0	0	0	0
SY83	0.00067446	0.010426034	0.007756295	0	0	0	0.008908498	0	0	0.00826214	0.009161421	0	0	0	0.002978867	0	0.001377023	0.008402653	0.001180306	0	0.000168615	0	0	0.000786871	0.001489433	0	0.001910971	0.131070144	0.008458858	0.00736286	0	0.001405126	0	0.004974146	0	0.000281025	0.001545638	0.000843076	0.001011691	0	0	0	0	0.001292716	0	0	0	0.017058228	0	0.003259892	0.013629721	0	0	0.001095998	0	0	0	0.000955486	0.001742356	0.003006969	0.003878147	0.001208408	0.001573741	0	0	0	0	0.005030351	0.029732464	0.009386241	0	0	0.002051484	0.001320818	0.037320144	0.001967176	0	0.000758768	0	0	0.002838354	0.002613534	0	0.002669739	0	0	0.002473022	0.101927833	0.018294739	0	0	0.002107689	0.001882869	0.001124101	0	0.001236511	0.000365333	0.000365333	0.000309128	0	0	0.007222347	0.001208408	0.002276304	0.000786871	0.024168165	0.004046763	0.007981115	0.002473022	0	0.000899281	0	0	0.008683678	0	0.00033723	0.006885117	0	0	0	0.002248201	0	0	0	0	0	0.001067896	0.000927383	0.047605665	0.039090603	0.002135791	0.001967176	0	0.017704586	0	0	0	0.00413107	0.006604092	0	0	0.021217401	0.001658049	0	0	0.003316097	0	0	0	0	0	0.000983588	0.00044964	0	0.023240782	0	0.006632194	0.036336556	0.089337905	0.001826664	0.000421538	0.000281025	0.00011241	0	0.002669739	0	0.0044683	0.013601619	0	0.0033442	0.00011241	0
SY84	0.000304541	0.004568122	0.054893601	0	0	0	0.003197685	0	0	0.013171419	0.001827249	0	0	0	0.011001561	0	0	0.001370437	0.000761354	0	0	0	0	7.61E-05	0.00361643	0	0	0.03978073	0.007956146	0.015683886	0	0	0	0	0	0	0.003349956	0	0.000647151	0	0	0	0	0	0	0	0	0.034946134	0	0.023335491	0.120103544	0	0	0.000799421	0	0	0	0.002588603	0.001713046	0.000114203	0.040694355	0.010392478	0.00262667	0	0	0	0	0.010620884	0.001522707	0.040427881	0	0	0.001142031	0.004834596	0.006890251	0	0	0.000266474	0	0.00049488	0.001332369	0.00098976	0.003273821	0.001180098	0.000114203	0	0.003273821	0.040009136	0.006433439	0	0	0.000875557	0	0.000913624	0	0.000761354	0.000152271	0.000190338	0.00049488	0	0	0.002436332	0.001332369	0	0.000266474	0.005367543	0.01183905	0.054398721	0.00049488	0	0.001294301	0	0	0.018538962	0	0.000609083	0.003311889	0	0	0	0	0	0	0	0	0	0.000532948	0	0.006585709	0.01659751	0.018196353	0.012257794	0.000190338	0.019680993	0	0	0	0.00460619	0.001827249	0	0	0.005938559	0.011077696	0	0	0.007651605	0	0	0	0	0.000380677	0	0.000304541	0	0.004149378	0	0.026418973	0.018691233	0.058738437	0.001789181	0	0	0.000609083	0	0.014123111	0	0.003007347	0.022041189	0	0.002474399	0	0
SY85	9.78E-05	0.008903238	0.004671754	0	0	0	0.010639859	0	0	0.032922415	0.002910674	0	0	0	0.001369729	0	0.000758243	0.001638783	0.006286078	0	0	0	0	0.000415811	0.001076216	0	0.000293513	0.090597789	0.003595539	0.008536347	0	0	0	0	0	0	0.002690539	0	0.000146757	0	0	0	0	0.000391351	0	0	0	0.007606888	0	0.008071617	0.083088739	0	0	0	0	0	0	0.000978378	0.000831621	0.000587027	0.003326485	0.000611486	0.000366892	0	0	0	0	0.002250269	0.001271891	0.012963507	0	0	0.000391351	0.001369729	0.040578221	0	0	0	0	0	0.001369729	0.000611486	0.000611486	0.001369729	0	0	0.005919186	0.025829175	0.003399863	0	0	0.001394188	0	0.000831621	0	0	0	9.78E-05	0	0	0	0.00222581	0.000220135	0.000195676	0.000342432	0.067459153	0.000856081	0.003473241	0	0	0.000464729	0	0	0.00574797	0	0.000244594	0.003008512	0	0	0	0.000660405	0	0	0	0	0	0.001296351	0	0.03798552	0.089839546	0.000464729	0.001174053	0	0.009465806	0	0	0	0.001883377	0.006334997	0	0	0.058678212	0.000953918	0	0	0.003057431	0	0	0	0	0	0	0.000415811	0	0.002470404	0	0.006212699	0.015287154	0.192495842	0.000611486	0	0	7.34E-05	0	0.00176108	0	0.002470404	0.005234321	0	0.015849721	7.34E-05	0
SY86	0.00136292	0.01869756	0.010136718	0	0	0	0.015673581	0	0	0.004727629	0.000766643	0	0	0	0.002768431	0	0.000212956	0.006984965	0.000979599	0	0	0	0	0.000724051	0.00306657	0	0.002172154	0.119851782	0.013203288	0.004599855	0	0.001618468	0	0	0.000809234	0.000553686	0.002512884	0.003662848	0.000511095	0	0	0	0	0	0	0	0	0.02278632	0	0.00613314	0.032454534	0	0	0.000170365	0	0	0	0.001320329	0.00238511	0.002086971	0	0	0.00068146	0	0	0	0	0.004131351	0.006260914	0.012181098	0	0	0.001746241	0.002001789	0.040589463	0.002299928	0	0.001661059	0	0.000425913	0.004940585	0.001448103	0.002555475	0.003236935	0	0	0	0.045998552	0.003279526	0	0	0.001618468	0.001064781	0.001661059	0	0.000851825	0.00034073	0.000468504	0.00068146	0	0	0.004557264	0.001490694	0.00068146	0.000170365	0.005622045	0	0.001064781	0.000298139	0	0.001788833	0	0	0.016695771	0	0.00068146	0.0068146	0	0	0	0.001320329	0	0	0	0	0.000596278	0.004727629	0.002427701	0.029175007	0.035265556	0.002896205	0	0	0.067081222	0	0	0	0.002683249	0.007538652	0	0	0.002811023	0.002683249	0	0	0.004472081	0	0	0	0	0	0.000894416	0.004897994	0	0.011797777	0.000298139	0.008390477	0.09391371	0.018612377	0.003790621	0.000468504	0	0	0	0	0	0.003449891	0.003492483	0	0.00511095	0.00034073	0
